0000011000010000,16
0100011000010000,4
0010011000010000,18
0110011000010000,13
0001011000010000,1
0011011000010000,2
0111011000010000,3
0000111000010000,29
0010111000010000,34
1010111000010000,1
0110111000010000,38
0001111000010000,2
0101111000010000,1
0011111000010000,3
0111111000010000,17
1111111000010000,8
0000001100010000,2
0010001100010000,2
1010001100010000,1
0110001100010000,3
0111001100010000,1
0000101100010000,3
0010101100010000,6
1010101100010000,1
0110101100010000,4
0111101100010000,1
0010011100010000,1
0010111100010000,1
0110111100010000,1
0000000010010000,2
0100000010010000,1
0010000010010000,2
0110000010010000,2
0001000010010000,2
0000100010010000,1
0010100010010000,1
0110100010010000,1
0010110010010000,1
0000001010010000,30
0100001010010000,1
0010001010010000,19
0110001010010000,14
0101001010010000,1
0011001010010000,1
0000101010010000,13
1000101010010000,1
0100101010010000,2
0010101010010000,14
0110101010010000,6
0011101010010000,4
0111101010010000,4
0000011010010000,1
0010011010010000,1
0110011010010000,1
0001011010010000,1
0000111010010000,2
0010111010010000,8
0110111010010000,9
0101111010010000,1
0111111010010000,3
1111111010010000,1
0000001110010000,3
0010001110010000,2
0110001110010000,1
0010101110010000,1
0110101110010000,1
0011101110010000,1
0111101110010000,1
0000011110010000,1
0100111110010000,1
0010111110010000,1
0110111110010000,3
0111111110010000,2
1111111110010000,3
0000001001010000,1
0010001001010000,1
0110101001010000,1
0001101001010000,1
0010111001010000,2
0111111001010000,1
0000001011010000,1
0010001011010000,1
0000101011010000,1
0010101011010000,1
0110101011010000,2
1110101011010000,1
0111101011010000,1
0100011011010000,1
0010111011010000,1
1011111011010000,1
0111111011010000,2
1111111011010000,1
0000001111010000,1
0110001111010000,2
0011001111010000,2
0000101111010000,1
0110101111010000,1
0111101111010000,1
0110111111010000,1
0111111111010000,3
0000000000110000,25
0100000000110000,3
0010000000110000,15
0110000000110000,6
0000100000110000,4
0010100000110000,8
0110100000110000,2
0111100000110000,1
0000010000110000,1
0010010000110000,1
0000110000110000,1
0100110000110000,1
0010110000110000,6
0110110000110000,5
0111110000110000,1
1111110000110000,1
0000001000110000,43
0100001000110000,2
0010001000110000,42
0110001000110000,21
0001001000110000,1
0111001000110000,1
0000101000110000,23
0010101000110000,37
1010101000110000,1
0110101000110000,26
0001101000110000,4
0011101000110000,2
0111101000110000,1
0000011000110000,2
0010011000110000,9
0110011000110000,4
0111011000110000,1
0000111000110000,6
0010111000110000,14
0110111000110000,17
0001111000110000,2
1101111000110000,1
0011111000110000,4
0111111000110000,8
1111111000110000,3
0000001100110000,3
0110001100110000,3
0101001100110000,1
0000101100110000,3
0110101100110000,1
0111101100110000,1
0000111100110000,1
0010111100110000,1
0110111100110000,1
0111111100110000,1
1111111100110000,1
0000000010110000,5
0010000010110000,1
0110110010110000,1
0000001010110000,23
0010001010110000,12
0110001010110000,8
0001001010110000,1
0011001010110000,1
0000101010110000,8
0100101010110000,2
0010101010110000,21
0110101010110000,18
0001101010110000,1
0101101010110000,1
0011101010110000,3
0111101010110000,3
0000011010110000,2
0010011010110000,3
0110011010110000,2
0000111010110000,4
0100111010110000,1
0010111010110000,8
0110111010110000,12
0011111010110000,2
0111111010110000,6
1111111010110000,2
0000001110110000,4
0100001110110000,1
0010001110110000,3
0110001110110000,1
0001001110110000,1
0000101110110000,5
0010101110110000,4
0110101110110000,6
0001101110110000,2
0011101110110000,3
0111101110110000,1
0000011110110000,1
0010111110110000,2
0110111110110000,8
0011111110110000,1
0111111110110000,3
1111111110110000,2
0000000001110000,1
0010000001110000,1
0110000001110000,1
0000010001110000,1
0110010001110000,1
0000001001110000,5
0100001001110000,2
0010001001110000,3
0110001001110000,2
1011001001110000,1
0000101001110000,1
0010101001110000,1
0110101001110000,1
0011101001110000,1
0000111001110000,1
0010111001110000,1
0110111001110000,1
0111111001110000,2
0000001101110000,2
0010101101110000,1
0110101101110000,1
0110111101110000,2
0000000011110000,1
0000001011110000,2
0010001011110000,2
0110001011110000,4
0111001011110000,1
0000101011110000,5
0010101011110000,5
0110101011110000,5
0111101011110000,3
0000111011110000,1
0010111011110000,2
0011111011110000,1
0111111011110000,2
0111110111110000,1
0000001111110000,3
0010001111110000,4
0110001111110000,1
0000101111110000,2
0010101111110000,9
0110101111110000,9
0001101111110000,1
0011101111110000,1
0111101111110000,6
1111101111110000,4
0000011111110000,1
0110011111110000,2
0000111111110000,1
0010111111110000,5
0110111111110000,3
1110111111110000,1
0101111111110000,1
0011111111110000,2
1011111111110000,1
0111111111110000,13
1111111111110000,4
0000000000001000,195
1000000000001000,1
0100000000001000,1
0010000000001000,1
0110000000001000,1
0001000000001000,2
0000100000001000,28
0010100000001000,2
1001100000001000,1
0000010000001000,4
0100010000001000,1
0000110000001000,4
0111110000001000,4
0000001000001000,198
0100001000001000,2
0010001000001000,3
0001001000001000,2
0000101000001000,66
0110101000001000,1
0001101000001000,3
1001101000001000,1
0101101000001000,1
0011101000001000,1
1011101000001000,1
0000011000001000,10
0100011000001000,1
0010011000001000,1
0000111000001000,8
0010111000001000,1
0101111000001000,1
0111111000001000,3
1111111000001000,4
0000001100001000,6
0000111100001000,1
0000000010001000,5
0000001010001000,37
0100001010001000,1
0000101010001000,13
0100101010001000,1
0111101010001000,1
0000011010001000,1
0110011010001000,1
0000111010001000,1
1001111010001000,1
0111111010001000,1
1111111010001000,1
0000001110001000,3
0000101110001000,2
1111111110001000,1
0000000001001000,2
0000001001001000,4
0001001001001000,1
0000101001001000,2
0000001011001000,5
1000101011001000,1
1001101011001000,1
0100011011001000,1
0000101111001000,1
0011101111001000,1
1011111111001000,1
0000000000101000,91
0010000000101000,6
1110000000101000,1
0001000000101000,1
0000100000101000,21
0111110000101000,1
0000001000101000,196
1000001000101000,1
0100001000101000,5
0010001000101000,4
0110001000101000,1
0001001000101000,1
0101001000101000,3
0000101000101000,66
0100101000101000,4
0010101000101000,1
0110101000101000,3
0001101000101000,6
0101101000101000,1
0000011000101000,8
0010011000101000,2
0101011000101000,1
0000111000101000,5
0100111000101000,1
0010111000101000,1
0110111000101000,2
0001111000101000,1
0111111000101000,3
1111111000101000,3
0000001100101000,5
0001101100101000,1
0110011100101000,1
0000000010101000,4
1000000010101000,1
0000100010101000,1
0100010010101000,1
0000001010101000,71
0010001010101000,2
0001001010101000,1
0000101010101000,19
0100101010101000,3
0010101010101000,3
0110101010101000,2
0001101010101000,3
0000011010101000,1
0000111010101000,2
0001111010101000,1
1111111010101000,2
0000001110101000,10
0000101110101000,3
0110101110101000,1
0110111110101000,1
1111111110101000,1
0000000001101000,3
0000100001101000,1
0000001001101000,13
0000101001101000,5
0010101001101000,1
0110101001101000,1
0000111001101000,1
0111111001101000,1
0000001101101000,2
0010101101101000,1
0101111101101000,1
0000000011101000,2
0000001011101000,13
0101001011101000,1
0000101011101000,9
0010101011101000,1
1001101011101000,1
0000011011101000,1
0000111011101000,3
0001111011101000,2
1111111011101000,1
0000001111101000,6
1000001111101000,1
0010001111101000,1
0001001111101000,2
0111001111101000,1
0000101111101000,6
0100101111101000,1
1001101111101000,1
0111101111101000,1
0111011111101000,1
0110111111101000,1
0001111111101000,1
1001111111101000,1
0111111111101000,1
0000000000011000,72
0100000000011000,2
0010000000011000,43
0110000000011000,14
0001000000011000,1
0011000000011000,2
0111000000011000,1
0000100000011000,20
0100100000011000,2
0010100000011000,20
0110100000011000,8
0001100000011000,1
0000010000011000,2
0010010000011000,5
0110010000011000,1
0000110000011000,8
0010110000011000,10
0110110000011000,5
0111110000011000,2
1111110000011000,2
0000001000011000,123
0100001000011000,3
0010001000011000,85
0110001000011000,33
0001001000011000,2
0101001000011000,1
0011001000011000,4
0111001000011000,2
0000101000011000,76
0100101000011000,7
0010101000011000,44
0110101000011000,21
0001101000011000,5
0101101000011000,1
0011101000011000,3
1011101000011000,1
0111101000011000,2
0000011000011000,6
0100011000011000,2
0010011000011000,12
0110011000011000,6
0001011000011000,1
0011011000011000,1
0000111000011000,8
1000111000011000,1
0100111000011000,4
0010111000011000,27
0110111000011000,18
0001111000011000,1
0101111000011000,1
0011111000011000,5
0111111000011000,14
1111111000011000,6
0000001100011000,2
0010001100011000,3
0110001100011000,2
0011001100011000,1
0000101100011000,1
0110101100011000,1
0111101100011000,1
0000111100011000,1
0110111100011000,2
0011111100011000,2
0111111100011000,1
0000000010011000,2
0010000010011000,3
0110000010011000,2
0000100010011000,1
0000001010011000,18
0100001010011000,1
0010001010011000,6
0110001010011000,11
0011001010011000,2
0000101010011000,21
0100101010011000,2
0010101010011000,15
0110101010011000,15
0001101010011000,2
0101101010011000,1
0011101010011000,3
0000011010011000,3
0010011010011000,3
0110011010011000,1
0111011010011000,1
0000111010011000,3
0010111010011000,8
0110111010011000,10
0001111010011000,1
0101111010011000,1
0011111010011000,1
0111111010011000,2
1111111010011000,3
0110100110011000,1
0000001110011000,1
0010001110011000,2
0110001110011000,2
0000101110011000,1
0010101110011000,2
0110101110011000,2
0001101110011000,1
0010111110011000,2
0110111110011000,3
0111111110011000,2
0000001001011000,2
0000101001011000,1
1000101001011000,1
0010101001011000,5
0110101001011000,2
0110011001011000,1
0110111001011000,1
0111111001011000,1
1111111001011000,1
0000101101011000,1
0010101101011000,1
0010111101011000,1
0000001011011000,1
0100001011011000,1
0110001011011000,1
0000101011011000,1
0110101011011000,2
0001101011011000,1
0010111011011000,1
0011111011011000,1
0111111011011000,1
1111111011011000,3
0000001111011000,3
0000101111011000,1
0110101111011000,2
0001101111011000,1
0011101111011000,1
0111101111011000,1
1111101111011000,1
0010111111011000,1
0110111111011000,3
0011111111011000,1
0111111111011000,1
0000000000111000,60
0100000000111000,1
0010000000111000,37
0110000000111000,14
0001000000111000,2
0011000000111000,1
0111000000111000,2
0000100000111000,22
0100100000111000,1
0010100000111000,10
0110100000111000,7
0011100000111000,1
0111100000111000,1
0000010000111000,5
0010010000111000,5
1010010000111000,1
0110010000111000,2
0000110000111000,2
0010110000111000,11
0110110000111000,2
0011110000111000,1
0111110000111000,2
1111110000111000,2
0000001000111000,176
0100001000111000,5
0010001000111000,120
0110001000111000,81
0001001000111000,1
0101001000111000,1
0011001000111000,3
0111001000111000,1
1111001000111000,1
0000101000111000,101
0100101000111000,9
0010101000111000,79
1010101000111000,2
0110101000111000,64
0001101000111000,8
0101101000111000,1
0011101000111000,6
0111101000111000,13
1111101000111000,1
0000011000111000,8
0100011000111000,2
0010011000111000,19
0110011000111000,17
0001011000111000,1
0011011000111000,3
0111011000111000,2
0000111000111000,33
1000111000111000,1
0100111000111000,4
0010111000111000,61
1010111000111000,2
0110111000111000,61
1110111000111000,6
0001111000111000,2
0101111000111000,1
0011111000111000,13
0111111000111000,28
1111111000111000,19
0000001100111000,9
0010001100111000,4
0001001100111000,1
0000101100111000,3
0010101100111000,3
0110101100111000,2
0111101100111000,1
0110011100111000,2
0111011100111000,1
1111011100111000,1
0000111100111000,1
0010111100111000,2
0110111100111000,2
0001111100111000,1
0011111100111000,1
0111111100111000,6
1111111100111000,2
0000000010111000,4
0010000010111000,1
0110000010111000,3
0111000010111000,2
0000100010111000,1
0010100010111000,2
0110100010111000,1
0000010010111000,1
0010010010111000,1
0110010010111000,1
0011110010111000,2
0000001010111000,91
1000001010111000,1
0100001010111000,5
0010001010111000,62
0110001010111000,45
0001001010111000,3
0011001010111000,3
0111001010111000,4
0000101010111000,78
0100101010111000,5
0010101010111000,74
0110101010111000,67
0001101010111000,11
0011101010111000,8
0111101010111000,6
1111101010111000,1
0000011010111000,5
0010011010111000,10
0110011010111000,18
0001011010111000,1
0101011010111000,1
0111011010111000,2
0000111010111000,8
1000111010111000,1
0100111010111000,4
0010111010111000,39
0110111010111000,67
0011111010111000,8
1011111010111000,2
0111111010111000,40
1111111010111000,11
0000001110111000,9
0100001110111000,1
0010001110111000,7
0110001110111000,8
0111001110111000,3
0000101110111000,14
0100101110111000,5
0010101110111000,9
0110101110111000,14
0001101110111000,1
0011101110111000,4
0111101110111000,9
0100011110111000,1
0110011110111000,3
0111011110111000,1
0000111110111000,6
0010111110111000,7
0110111110111000,13
1110111110111000,4
0001111110111000,2
0101111110111000,1
0011111110111000,3
0111111110111000,14
1111111110111000,8
0000000001111000,1
0110000001111000,1
0000010001111000,1
0010110001111000,1
0110110001111000,1
0000001001111000,14
0010001001111000,9
0110001001111000,3
0001001001111000,1
0011001001111000,1
0111001001111000,1
0000101001111000,9
0100101001111000,1
0010101001111000,11
0110101001111000,5
0001101001111000,2
0011101001111000,1
0111101001111000,1
0110011001111000,1
0011011001111000,1
0000111001111000,1
0010111001111000,10
0110111001111000,7
0101111001111000,1
0011111001111000,2
0111111001111000,6
1111111001111000,2
0000001101111000,2
0010001101111000,1
0110001101111000,1
0000101101111000,2
0010101101111000,1
0110101101111000,1
0001101101111000,1
1001101101111000,1
0111101101111000,1
0010111101111000,1
0110111101111000,1
0011111101111000,1
0111111101111000,4
1111111101111000,2
0111100011111000,1
0010110011111000,1
0000001011111000,18
0010001011111000,16
1010001011111000,1
0110001011111000,11
0001001011111000,2
0101001011111000,1
0000101011111000,15
0100101011111000,3
1100101011111000,1
0010101011111000,14
0110101011111000,20
1110101011111000,1
0001101011111000,4
0101101011111000,2
0011101011111000,2
1011101011111000,1
0111101011111000,3
0000011011111000,2
0010011011111000,5
1010011011111000,1
0110011011111000,3
0011011011111000,1
0000111011111000,4
0010111011111000,19
1010111011111000,1
0110111011111000,13
0001111011111000,1
1101111011111000,1
0011111011111000,5
0111111011111000,21
1111111011111000,8
0000001111111000,20
1000001111111000,1
0100001111111000,2
0010001111111000,19
0110001111111000,11
0001001111111000,1
1011001111111000,1
0111001111111000,1
0000101111111000,25
1000101111111000,1
0100101111111000,5
0010101111111000,34
0110101111111000,36
1110101111111000,1
0001101111111000,1
0101101111111000,1
1101101111111000,1
0011101111111000,9
1011101111111000,1
0111101111111000,33
1111101111111000,6
0000011111111000,2
0010011111111000,7
0110011111111000,6
1110011111111000,1
0111011111111000,2
0000111111111000,7
0100111111111000,1
0010111111111000,21
0110111111111000,48
1110111111111000,7
0001111111111000,1
1101111111111000,1
0011111111111000,7
1011111111111000,5
0111111111111000,102
1111111111111000,67
0000000000000100,31
0010000000000100,1
0000100000000100,11
1110100000000100,1
0001100000000100,1
0000010000000100,1
0000110000000100,1
0110110000000100,1
0111110000000100,1
0000001000000100,21
0100001000000100,1
0010001000000100,1
0001001000000100,1
0000101000000100,5
0001101000000100,1
0000000010000100,1
0000001010000100,7
0000101010000100,1
0010101010000100,1
0001101010000100,1
0000001110000100,1
1111111110000100,1
0000001001000100,3
0000001011000100,2
0000101011000100,2
0001001111000100,1
0000101111000100,1
1111111111000100,1
0000000000100100,12
0000100000100100,1
0010110000100100,1
1111110000100100,1
0000001000100100,20
0001001000100100,1
0000101000100100,7
0100101000100100,1
0000011000100100,1
0001011000100100,1
0000111000100100,2
0010111000100100,1
0111111000100100,1
0000011100100100,1
0000000010100100,1
0000001010100100,7
0000001110100100,2
0000101110100100,1
0110110001100100,1
0000000011100100,1
0000001011100100,2
0000101011100100,1
0101011011100100,1
0000001111100100,3
0000101111100100,4
0110011111100100,1
0000111111100100,1
0101111111100100,1
0000000000010100,9
0100000000010100,1
0010100000010100,1
0000001000010100,7
0010001000010100,2
0000101000010100,2
0000111000010100,2
0010111000010100,1
0110111000010100,1
1111111000010100,2
0000101100010100,1
0110001010010100,1
0011001010010100,1
0000101010010100,1
0110101010010100,1
0000011010010100,1
0110100001010100,1
0110001001010100,1
0000101111010100,1
0000000000110100,1
1000000000110100,1
0011000000110100,1
0000100000110100,1
0010100000110100,2
0110100000110100,1
0000001000110100,9
0010001000110100,3
0011001000110100,1
0000101000110100,3
0010101000110100,2
0110101000110100,2
0000011000110100,1
0000111000110100,1
0010111000110100,3
0011111000110100,1
0010001100110100,1
0110111100110100,1
0110000010110100,1
0000001010110100,2
0010001010110100,2
0110001010110100,1
0000101010110100,2
0010101010110100,3
0110101010110100,2
0010111010110100,2
0010101110110100,1
0110111110110100,4
0111111110110100,1
0000101001110100,1
0010111001110100,1
0010001011110100,3
0110001011110100,2
1110001011110100,1
0000101011110100,3
1000101011110100,1
0110101011110100,2
0110011011110100,1
0010111011110100,1
1111111011110100,1
0011100111110100,1
0000001111110100,1
0010001111110100,1
0000101111110100,2
0010101111110100,1
1110101111110100,1
0001101111110100,1
0011101111110100,2
0111101111110100,1
1111101111110100,1
0010111111110100,2
0001111111110100,2
0011111111110100,1
0111111111110100,7
1111111111110100,4
0000000000001100,21
0100000000001100,1
0000100000001100,2
0000001000001100,19
1000001000001100,1
0010001000001100,1
0000101000001100,7
0100101000001100,1
0000011000001100,1
1100011000001100,1
0100111000001100,1
0001111000001100,1
0111111000001100,2
0000101100001100,1
0000000010001100,1
0010000010001100,1
0000001010001100,3
0000101010001100,1
0000100001001100,1
0000001001001100,1
0000101001001100,3
0000000011001100,1
0000001011001100,1
0000000000101100,27
0010000000101100,1
0000100000101100,6
0001100000101100,1
0000010000101100,2
0000110000101100,1
0000001000101100,37
0010001000101100,2
0001001000101100,1
0000101000101100,20
0001101000101100,1
1001101000101100,1
0000011000101100,3
0000111000101100,1
1110111000101100,1
0011111000101100,1
1011111000101100,1
1111111000101100,1
0000001100101100,2
0000101100101100,1
0000000010101100,4
0000100010101100,1
0000001010101100,12
0110001010101100,1
0001001010101100,2
0000101010101100,8
1000101010101100,1
0011101010101100,1
0111101010101100,1
0000111010101100,1
0100111010101100,1
0000001110101100,3
0000100001101100,2
0000001001101100,3
0000101001101100,3
1000101001101100,1
0001101001101100,3
0001111101101100,1
0000000011101100,2
0110000011101100,1
0000001011101100,19
1101001011101100,1
0000101011101100,9
0110101011101100,1
0001011011101100,1
0000111011101100,1
1100111011101100,1
0000001111101100,10
0001001111101100,1
0000101111101100,3
0010101111101100,1
0011101111101100,1
1111101111101100,1
0110111111101100,1
0111111111101100,1
0000000000011100,6
0110000000011100,1
0000100000011100,1
0110100000011100,1
0000110000011100,1
0110110000011100,1
0000001000011100,12
0010001000011100,7
0110001000011100,2
0000101000011100,6
0100101000011100,1
0010101000011100,4
0111101000011100,1
0000011000011100,1
0000111000011100,1
0010111000011100,3
0110111000011100,1
0001111000011100,1
0111111000011100,2
0000000010011100,2
0010000010011100,1
0000001010011100,5
0010001010011100,1
0110001010011100,1
0111001010011100,1
0000101010011100,2
0010101010011100,1
0110101010011100,1
0000011010011100,1
0110111010011100,2
0011111010011100,1
0011111110011100,1
0110100001011100,1
0000001001011100,2
0000101001011100,1
0110101001011100,1
0110111011011100,1
0101111011011100,1
0011111011011100,1
0010101111011100,1
0110101111011100,1
0101111111011100,1
1111111111011100,1
0000000000111100,27
0010000000111100,3
0110000000111100,2
0000100000111100,3
0010100000111100,3
0110100000111100,2
0001100000111100,1
0010010000111100,1
0000110000111100,1
0010110000111100,1
1111110000111100,1
0000001000111100,54
0010001000111100,29
0110001000111100,5
0001001000111100,3
0111001000111100,1
0000101000111100,30
0100101000111100,1
0010101000111100,17
0110101000111100,16
0001101000111100,2
0111101000111100,4
0000011000111100,2
0010011000111100,2
0111011000111100,1
0000111000111100,4
0010111000111100,10
0110111000111100,14
1101111000111100,1
0011111000111100,2
0111111000111100,2
1111111000111100,5
0110001100111100,1
1000101100111100,1
0010101100111100,1
0110101100111100,1
0111101100111100,1
1100011100111100,1
0110111100111100,1
0111111100111100,1
1111111100111100,1
0000000010111100,1
0010000010111100,1
0000100010111100,2
0010010010111100,1
0000001010111100,25
0010001010111100,13
0110001010111100,14
0000101010111100,14
0100101010111100,2
0010101010111100,18
0110101010111100,11
0001101010111100,1
0011101010111100,3
0111101010111100,5
1111101010111100,1
0100011010111100,1
0110011010111100,3
0000111010111100,5
0100111010111100,1
0010111010111100,12
0110111010111100,8
0011111010111100,2
0111111010111100,7
1111111010111100,1
0000001110111100,8
0010001110111100,1
0110001110111100,1
1000101110111100,1
0010101110111100,3
0110101110111100,7
0010011110111100,1
0110011110111100,1
0000111110111100,2
0010111110111100,2
0110111110111100,4
0111111110111100,4
0000000001111100,2
0001000001111100,1
0000001001111100,5
1000001001111100,1
0010001001111100,2
0110001001111100,3
0000101001111100,7
0100101001111100,2
0010101001111100,4
0110101001111100,2
0001101001111100,1
0010011001111100,2
0010111001111100,3
1010111001111100,1
1110111001111100,1
0011111001111100,2
0111111001111100,3
1111111001111100,1
0110101101111100,1
0001101101111100,2
0000111101111100,1
0010111101111100,1
0111111101111100,1
1111111101111100,3
0000000011111100,1
1010000011111100,1
0000001011111100,11
0100001011111100,2
0010001011111100,6
0110001011111100,2
0011001011111100,1
0000101011111100,11
0010101011111100,9
1010101011111100,1
0110101011111100,6
0001101011111100,4
1001101011111100,1
1111101011111100,1
0010011011111100,1
0110011011111100,1
0001011011111100,1
0000111011111100,2
0010111011111100,7
0110111011111100,6
0001111011111100,2
0011111011111100,2
0111111011111100,9
1111111011111100,8
0000001111111100,17
0010001111111100,7
0110001111111100,5
0011001111111100,1
0111001111111100,2
1111001111111100,1
0000101111111100,12
1000101111111100,1
0010101111111100,8
1010101111111100,2
0110101111111100,26
1110101111111100,1
0001101111111100,2
1001101111111100,3
0011101111111100,3
0111101111111100,7
1111101111111100,2
0000011111111100,1
0010011111111100,1
0110011111111100,3
0011011111111100,2
0111011111111100,3
1111011111111100,3
0000111111111100,1
0100111111111100,1
0010111111111100,3
0110111111111100,9
1110111111111100,2
0001111111111100,3
1001111111111100,1
0101111111111100,1
0011111111111100,1
1011111111111100,1
0111111111111100,40
1111111111111100,40
0000000000000010,62
0100000000000010,1
0001000000000010,1
0000100000000010,8
1000100000000010,1
0100100000000010,1
0010100000000010,2
0001100000000010,1
0011100000000010,1
0111100000000010,1
0000010000000010,2
0000110000000010,1
0100110000000010,2
0101110000000010,1
0011110000000010,1
0111110000000010,1
1111110000000010,3
0000001000000010,52
0100001000000010,2
0010001000000010,3
0001001000000010,3
1001001000000010,1
0101001000000010,1
0000101000000010,18
0001101000000010,3
0101101000000010,1
0000011000000010,1
0000111000000010,1
0001111000000010,1
0101111000000010,1
0111111000000010,4
1111111000000010,1
0000001100000010,1
0000001010000010,11
0010001010000010,1
0000101010000010,1
0000011010000010,1
0000111010000010,1
0000001110000010,2
0000101110000010,1
0110111110000010,1
0111111110000010,1
1111111110000010,1
0000000001000010,1
0000100001000010,1
0000001001000010,1
1001101001000010,1
1111111001000010,1
1111111101000010,1
0000001011000010,4
0000101011000010,1
1001101011000010,1
0101101011000010,1
0000011011000010,1
1111111011000010,1
0000001111000010,2
0001101111000010,1
0000000000100010,4
0000001000100010,8
0010001000100010,1
0000101000100010,2
1000011000100010,1
0000111000100010,1
0100111000100010,1
0001111000100010,1
1111111000100010,1
1101101100100010,1
0000000010100010,1
0000001010100010,5
1000001010100010,1
0101001010100010,1
0011001010100010,1
0000101010100010,2
0011101010100010,1
0000001110100010,3
0000101110100010,1
0110101110100010,1
0001101110100010,1
0000001001100010,2
0000101001100010,2
0001101001100010,1
0000001011100010,1
0000001111100010,2
0100001111100010,1
0110101111100010,2
0001101111100010,1
0101101111100010,1
1101111111100010,2
0111111111100010,7
1111111111100010,3
0000000000010010,6
0100000000010010,1
0010000000010010,2
0110000000010010,2
0000100000010010,2
0000010000010010,1
0010110000010010,1
0110110000010010,1
0011110000010010,1
